"DATE","MIN_TEMP","MAX_TEMP","SNOW"
2014-09-20,9.77419349071005,15.187,FALSE
2014-09-21,9.669,10.6749405252996,FALSE
2014-09-22,10.063,10.4088033825087,FALSE
2014-09-23,9.74897839502294,10.176072497086,FALSE
2014-09-24,9.768,10.455,FALSE
2014-09-25,9.077,9.71814095283229,FALSE
2014-09-26,8.68,9.19562587680316,FALSE
2014-09-27,8.55132904377203,9.08686659562635,FALSE
2014-09-28,8.46774980365369,9.077,FALSE
2014-09-29,8.282,9.077,FALSE
2014-09-30,7.96795015556781,8.57186750030564,FALSE
2014-10-01,7.079,7.9003473115629,FALSE
2014-10-02,6.775,7.5305855195525,FALSE
2014-10-03,7.26951193074578,8.29653864134349,FALSE
2014-10-04,8.17026173656847,9.077,FALSE
2014-10-05,8.779,9.38906989380479,FALSE
2014-10-06,9.0696729566897,9.768,FALSE
2014-10-07,9.35766036091633,9.77720184671251,FALSE
2014-10-08,8.779,9.73202374345787,FALSE
2014-10-09,8.36853969674025,8.99166472482841,FALSE
2014-10-10,8.282,8.99174918563252,FALSE
2014-10-11,8.082,8.78668537515605,FALSE
2014-10-12,7.86286388354526,8.19064376111247,FALSE
2014-10-13,7.7612024631475,8.879,FALSE
2014-10-14,7.46718398508718,8.89796250313146,FALSE
2014-10-15,6.96320345101217,8.03062162352088,FALSE
2014-10-16,6.877,7.29248422776809,FALSE
2014-10-17,6.86173530816975,8.382,FALSE
2014-10-18,8.19905999250518,8.58698713325901,FALSE
2014-10-19,8.082,8.79185527611538,FALSE
2014-10-20,7.983,8.68797962403079,FALSE
2014-10-21,7.36229717683366,7.9379404985532,FALSE
2014-10-22,7.37850767802565,7.882,FALSE
2014-10-23,6.55926507507376,7.68392948585575,FALSE
2014-10-24,6.268,6.69835244497121,FALSE
2014-10-25,6.166,7.32144764882612,FALSE
2014-10-26,4.311,6.00316359948192,FALSE
2014-10-27,4.831,5.84779550627326,FALSE
2014-10-28,5.24029488774426,6.68476838314012,FALSE
2014-10-29,6.573,6.99428163908322,FALSE
2014-10-30,6.66538468196626,7.39968091374349,FALSE
2014-10-31,6.166,7.29338386799702,FALSE
2014-11-01,5.244,6.06044017213721,FALSE
2014-11-02,5.00656970231711,5.86,FALSE
2014-11-03,6.04274351762502,6.7829725976776,FALSE
2014-11-04,6.674,7.079,FALSE
2014-11-05,6.37,7.381,FALSE
2014-11-06,5.552,7.882,FALSE
2014-11-07,4.831,6.44786120166345,FALSE
2014-11-08,4.7207845424746,5.45,FALSE
2014-11-09,5.141,6.03334177196743,FALSE
2014-11-10,3.788,5.347,FALSE
2014-11-11,2.195,3.68297136075129,FALSE
2014-11-12,1.53787422236413,2.14281295913936,FALSE
2014-11-13,1.42799132159283,1.5581689674255,TRUE
2014-11-14,1.31904648544578,1.44995235048628,TRUE
2014-11-15,1.10099102099682,1.27528900763705,TRUE
2014-11-16,1.003,1.12588720021191,TRUE
2014-11-17,1.10099258022207,1.44894998839268,TRUE
2014-11-18,1.42875884734113,1.872,TRUE
2014-11-19,1.92623765406168,2.73859904664313,FALSE
2014-11-20,2.77261494184238,3.27241279257108,FALSE
2014-11-21,3.19639509471138,4.311,FALSE
2014-11-22,2.61028353538597,4.09876910415638,FALSE
2014-11-23,1.439,2.56714304674746,FALSE
2014-11-24,1.221,3.155,FALSE
