"DATE","MIN_TEMP","MAX_TEMP","SNOW"
2014-01-01,0.651899379722548,0.794331583188017,TRUE
2014-01-02,0.674,0.798067405547569,TRUE
2014-01-03,0.783999900225675,0.78400002673445,TRUE
2014-01-04,0.783984733530718,0.784004090638115,TRUE
2014-01-05,0.66294707472589,0.795052902673854,TRUE
2014-01-06,0.66294707472589,0.795052902673854,TRUE
2014-01-07,0.78399890391682,0.784004090638115,TRUE
2014-01-08,0.78399999999985,0.78400000000056,TRUE
2014-01-09,0.783999999973527,0.784000000007094,TRUE
2014-01-10,0.783806722594155,0.784051788524811,TRUE
2014-01-11,0.648932574873297,0.794046706855133,TRUE
2014-01-12,0.673994891975888,0.674019063414695,TRUE
2014-01-13,0.659985185366438,0.784,TRUE
2014-01-14,0.662946723422331,0.795052877451393,TRUE
2014-01-15,0.783984733565556,0.784004090628781,TRUE
2014-01-16,0.783999999997909,0.78400000000056,TRUE
2014-01-17,0.784,0.784,TRUE
2014-01-18,0.784,0.784000000000001,TRUE
2014-01-19,0.783999998100455,0.784000007089197,TRUE
2014-01-20,0.770131800401851,0.893,TRUE
2014-01-21,0.76017669177676,0.916843866503188,TRUE
2014-01-22,0.889330283247087,0.893983297640394,TRUE
2014-01-23,0.892999999497354,0.893000000134684,TRUE
2014-01-24,0.893,0.893,TRUE
2014-01-25,0.893,0.893,TRUE
2014-01-26,0.893,0.893,TRUE
2014-01-27,0.892999999999811,0.893000000000704,TRUE
2014-01-28,0.892998623262029,0.893005138056057,TRUE
2014-01-29,0.784,0.907099750718994,TRUE
2014-01-30,0.948071584973396,1.01403372305856,TRUE
2014-01-31,0.867932574873856,1.01304670686292,TRUE
2014-02-01,0.892009069139277,0.893265519121963,TRUE
2014-02-02,0.773047576759374,0.903952423240572,TRUE
2014-02-03,0.783943542709976,0.784015127685259,TRUE
2014-02-04,0.674,0.795264148899231,TRUE
2014-02-05,0.665889355084575,0.798823617185301,TRUE
2014-02-06,0.64893118663842,0.79402737123707,TRUE
2014-02-07,0.671011459447672,0.685153385148012,TRUE
2014-02-08,0.551846615010866,0.61849999996028,TRUE
2014-02-09,0.438191916243772,0.577808083645993,TRUE
2014-02-10,0.452994519620277,0.453020453183485,TRUE
2014-02-11,0.438913316038133,0.563,TRUE
2014-02-12,0.438193306022297,0.573980669633588,TRUE
2014-02-13,0.562998911079954,0.563004063904936,TRUE
2014-02-14,0.562999999999851,0.563000000000557,TRUE
2014-02-15,0.56299997288167,0.563000101206985,TRUE
2014-02-16,0.548785276590321,0.674,TRUE
2014-02-17,0.547769453570776,0.674,TRUE
2014-02-18,0.548785148922198,0.674,TRUE
2014-02-19,0.562994739136556,0.563001409644111,TRUE
2014-02-20,0.562999921304758,0.563000021086327,TRUE
2014-02-21,0.441947095812216,0.574052904187784,TRUE
2014-02-22,0.452206437183243,0.453212634515893,TRUE
2014-02-23,0.452999999891114,0.453000000029176,TRUE
2014-02-24,0.45220504740527,0.453213006905779,TRUE
2014-02-25,0.441927738702167,0.577018611577595,TRUE
2014-02-26,0.562730311542047,0.563072262804516,TRUE
2014-02-27,0.56299999996306,0.563000000009898,TRUE
2014-02-28,0.563,0.563,TRUE
2014-03-01,0.562999999999997,0.563000000000001,TRUE
2014-03-02,0.562999978721979,0.563000005701428,TRUE
2014-03-03,0.551846614865014,0.685153385134385,TRUE
2014-03-04,0.671011459462309,0.674800777016378,TRUE
2014-03-05,0.662947095812782,0.795052904187824,TRUE
2014-03-06,0.783984733528627,0.784004090638675,TRUE
2014-03-07,0.78003218632187,0.785063172470772,TRUE
2014-03-08,0.659191622550241,0.798808082241749,TRUE
2014-03-09,0.66294672342232,0.795053192180248,TRUE
2014-03-10,0.551846620515108,0.685153463830038,TRUE
2014-03-11,0.562199223381473,0.565988539025855,TRUE
2014-03-12,0.562999999890317,0.563000000409344,TRUE
2014-03-13,0.562999971492858,0.563000007638466,TRUE
2014-03-14,0.54805729730109,0.674,TRUE
2014-03-15,0.604358074325273,0.68894270269891,TRUE
2014-03-16,0.673999992361534,0.674000002046721,TRUE
2014-03-17,0.673999999999999,0.674,TRUE
2014-03-18,0.674,0.674,TRUE
2014-03-19,0.673999999972775,0.674000000101606,TRUE
2014-03-20,0.673801234753798,0.674741801997605,TRUE
2014-03-21,0.54040576371208,0.686168729716075,TRUE
2014-03-22,0.561926135578195,0.563287741104603,TRUE
2014-03-23,0.562999999852911,0.563000000039412,TRUE
2014-03-24,0.563,0.563,TRUE
2014-03-25,0.563,0.563,TRUE
2014-03-26,0.563,0.563,TRUE
2014-03-27,0.562999999992125,0.56300000002939,TRUE
2014-03-28,0.562942506796394,0.563214567556947,TRUE
2014-03-29,0.551846614865054,0.685153385134946,TRUE
2014-03-30,0.673999920589388,0.674000296364583,TRUE
2014-03-31,0.555850492727454,0.685440850631837,TRUE
2014-04-01,0.551045864930005,0.688963363108427,TRUE
2014-04-02,0.551574529173883,0.685153279154187,TRUE
2014-04-03,0.548858052528228,0.674,TRUE
2014-04-04,0.562999624224763,0.563001402412276,TRUE
2014-04-05,0.562199222975818,0.563214567556947,TRUE
2014-04-06,0.551846614865054,0.685153385134946,TRUE
2014-04-07,0.673994519583392,0.674001468473064,TRUE
2014-04-08,0.659191916244324,0.798808083755676,TRUE
2014-04-09,0.783715123765917,0.784076332356865,TRUE
2014-04-10,0.78399999996098,0.784000000010455,TRUE
2014-04-11,0.784,0.784,TRUE
2014-04-12,0.784,0.784,TRUE
2014-04-13,0.784,0.784,TRUE
2014-04-14,0.784,0.784,TRUE
2014-04-15,0.784,0.784,TRUE
2014-04-16,0.783999999993008,0.784000000026095,TRUE
2014-04-17,0.78394895241981,0.784190512162871,TRUE
2014-04-18,0.758435701815096,0.918569457220329,TRUE
2014-04-19,0.784,0.917749780962099,TRUE
2014-04-20,0.759979373741041,0.914170802972982,TRUE
2014-04-21,0.756172995115706,0.893,TRUE
2014-04-22,0.783999638121321,0.7840000969651,TRUE
2014-04-23,0.783999999999951,0.784000000000013,TRUE
2014-04-24,0.784,0.784,TRUE
2014-04-25,0.784,0.784,TRUE
2014-04-26,0.784,0.784,TRUE
2014-04-27,0.784,0.784,TRUE
2014-04-28,0.784,0.784,TRUE
2014-04-29,0.783999999999445,0.784000000000149,TRUE
2014-04-30,0.783995946548388,0.784001086119086,TRUE
2014-05-01,0.773047575245448,0.903952402154296,TRUE
2014-05-02,0.881947116706849,1.01405290568795,TRUE
2014-05-03,1.00298473352676,1.00300409063847,TRUE
2014-05-04,0.988045729841895,1.112,TRUE
