"DATE","MIN_TEMP","MAX_TEMP","SNOW"
2014-09-12,9.571,10.944,FALSE
2014-09-13,8.481,11.819,FALSE
2014-09-14,8.382,12.304,FALSE
2014-09-15,8.68,12.787,FALSE
2014-09-16,10.357,13.269,FALSE
2014-09-17,10.3454258021761,13.0020370676907,FALSE
2014-09-18,10.553,11.819,FALSE
2014-09-19,9.95398958158629,12.3064302058464,FALSE
2014-09-20,8.86728741274023,12.883,FALSE
2014-09-21,10.846,13.846,FALSE
2014-09-22,11.041,12.6530524776749,FALSE
2014-09-23,10.0379183596804,11.0685030713266,FALSE
2014-09-24,9.373,10.846,FALSE
2014-09-25,8.978,10.846,FALSE
2014-09-26,8.382,9.669,FALSE
2014-09-27,8.13775369886163,11.041,FALSE
2014-09-28,8.18002763238473,10.748,FALSE
2014-09-29,7.78065843858537,9.88530314577475,FALSE
2014-09-30,7.55715414723799,8.69375272245331,FALSE
2014-10-01,7.179,8.49316415679908,FALSE
2014-10-02,5.90128840681942,8.481,FALSE
2014-10-03,6.471,9.19969304354293,FALSE
2014-10-04,7.983,10.7222499818464,FALSE
2014-10-05,8.282,10.651,FALSE
2014-10-06,8.581,10.846,FALSE
2014-10-07,8.67280819048619,10.846,FALSE
2014-10-08,8.779,10.7646217418698,FALSE
2014-10-09,7.37370561711771,9.472,FALSE
2014-10-10,7.079,9.768,FALSE
2014-10-11,7.481,9.04723306666321,FALSE
2014-10-12,7.179,9.85253707696384,FALSE
2014-10-13,7.14515301728501,9.3094562806404,FALSE
2014-10-14,7.28,9.571,FALSE
2014-10-15,6.573,8.182,FALSE
2014-10-16,6.573,8.382,FALSE
2014-10-17,6.54411546720729,7.99016654705139,FALSE
2014-10-18,7.97571951854295,8.48673568763036,FALSE
2014-10-19,7.782,8.72698022133393,FALSE
2014-10-20,7.682,8.68,FALSE
2014-10-21,7.381,7.89502349939926,FALSE
2014-10-22,7.44863814876625,7.682,FALSE
2014-10-23,7.381,7.70465181186953,FALSE
2014-10-24,6.877,7.39497662894413,FALSE
2014-10-25,6.96934280316469,7.30838086616863,FALSE
2014-10-26,6.63538654851304,7.00812166035903,FALSE
2014-10-27,6.573,6.88631416470473,FALSE
2014-10-28,6.3610598594963,6.58073888984803,FALSE
2014-10-29,6.03746291695322,6.41515601282252,FALSE
2014-10-30,5.95095740066827,6.166,FALSE
2014-10-31,5.84846219206009,6.18360834151574,FALSE
2014-11-01,5.86,6.268,FALSE
2014-11-02,5.552,6.268,FALSE
2014-11-03,5.52221401613662,6.08137107916891,FALSE
2014-11-04,5.54578534969748,5.97289908930124,FALSE
2014-11-05,5.84205394226313,6.08200179138568,FALSE
2014-11-06,5.84950061286767,5.96950754714201,FALSE
2014-11-07,5.74157817886413,6.09290938174103,FALSE
2014-11-08,5.757,6.064,FALSE
2014-11-09,5.32946269371181,5.91786962790919,FALSE
2014-11-10,5.43213364910597,5.67024704224799,FALSE
2014-11-11,3.261,5.40876662225465,FALSE
2014-11-12,0.748621208214187,3.893,FALSE
2014-11-13,4.11028014829174,5.037,FALSE
2014-11-14,3.998,4.62337896237842,FALSE
2014-11-15,0.662720281754985,3.88576012171566,FALSE
2014-11-16,0.537068947646493,0.688886158481288,TRUE
2014-11-17,0.64893257680455,0.794046705501317,TRUE
2014-11-18,0.773047287741661,0.903948378675189,TRUE
2014-11-19,0.882075372189386,1.764,TRUE
2014-11-20,1.93714049066128,3.155,FALSE
2014-11-21,1.98,3.155,FALSE
2014-11-22,2.73,3.48564106920179,FALSE
2014-11-23,0.0962617464502239,3.19605250551031,FALSE
2014-11-24,0.0869410469291036,1.66508910974288,TRUE
2014-11-25,0.290134748214523,2.517,FALSE
2014-11-26,2.51652694151003,2.95706269128065,FALSE
2014-11-27,2.93235528038364,3.05966604528561,FALSE
2014-11-28,3.0383489434417,3.27239905354485,FALSE
2014-11-29,2.06590697045383,3.17459511033856,FALSE
2014-11-30,2.01571070986009,2.73,FALSE
2014-12-01,1.98,2.624,FALSE
2014-12-02,1.10963396642915,2.303,FALSE
2014-12-03,2.088,2.54938265991714,FALSE
2014-12-04,1.96989920812171,2.41915674842183,FALSE
2014-12-05,2.29141579233624,3.29812359579536,FALSE
2014-12-06,1.85443822317997,2.84885087320852,FALSE
2014-12-07,2.61891756614216,2.96931903475705,FALSE
2014-12-08,2.72190921331696,2.96065651982218,FALSE
2014-12-09,2.81588930802673,3.155,FALSE
2014-12-10,2.81661398723566,3.05679343374914,FALSE
2014-12-11,2.93158056141038,3.26935368197057,FALSE
2014-12-12,2.943,3.472,FALSE
2014-12-13,2.41,3.05217838434339,FALSE
2014-12-14,1.98,2.3572814504251,FALSE
2014-12-15,1.548,2.837,FALSE
2014-12-16,1.548,2.31634301373024,FALSE
2014-12-17,1.42296638638717,1.88770920406493,TRUE
2014-12-18,1.64385547027107,1.89458718787517,TRUE
2014-12-19,0.784,1.78405897751124,TRUE
2014-12-20,0.107529802404686,1.41862368493538,TRUE
2014-12-21,0.418107023456083,2.8481936087615,FALSE
2014-12-22,2.72094286965062,3.049,FALSE
2014-12-23,2.624,2.96433965223697,FALSE
2014-12-24,2.50473314748709,2.97295751596675,FALSE
2014-12-25,2.303,2.73,FALSE
2014-12-26,1.221,2.26344922806971,FALSE
2014-12-27,0.232,2.088,FALSE
2014-12-28,0.323000473396184,0.80431977764223,TRUE
2014-12-29,0.563,1.003,TRUE
2014-12-30,0.552603700581285,0.696302542941999,TRUE
2014-12-31,0.441948101384688,0.574067202194082,TRUE
2015-01-01,0.441946778355447,0.685149586690705,TRUE
