"YEAR","MONTH","DAY","HOUR","MIN","TEMP"
2014,12,6,11,0,2.41
2014,12,6,13,0,2.195
2014,12,6,15,0,2.303
2014,12,6,17,0,2.41
2014,12,6,19,0,2.517
2014,12,6,21,0,2.517
2014,12,6,23,0,2.517
2014,12,7,1,0,2.517
2014,12,7,3,0,2.517
2014,12,7,5,0,2.41
2014,12,7,7,0,2.41
2014,12,7,9,0,2.517
2014,12,7,11,0,2.517
2014,12,7,13,0,2.73
2014,12,7,15,0,2.837
2014,12,7,17,0,2.943
2014,12,7,19,0,2.943
2014,12,7,21,0,2.837
2014,12,7,23,0,2.943
2014,12,8,1,0,2.943
2014,12,8,3,0,3.155
2014,12,8,5,0,3.367
2014,12,8,7,0,3.472
2014,12,8,9,0,3.367
2014,12,8,11,0,3.261
2014,12,8,13,0,3.472
2014,12,8,15,0,3.683
2014,12,8,17,0,3.893
2014,12,8,19,0,4.102
2014,12,8,21,0,4.311
2014,12,8,23,0,4.519
2014,12,9,1,0,4.727
2014,12,9,3,0,4.934
2014,12,9,5,0,5.037
2014,12,9,7,0,5.141
2014,12,9,9,0,5.244
2014,12,9,11,0,5.347
2014,12,9,13,0,5.45
2014,12,9,15,0,5.552
2014,12,9,17,0,5.45
2014,12,9,19,0,5.347
2014,12,9,21,0,5.141
2014,12,9,23,0,5.037
2014,12,10,1,0,5.037
2014,12,10,3,0,5.037
2014,12,10,5,0,5.141
2014,12,10,7,0,5.244
2014,12,10,9,0,5.347
2014,12,10,11,0,5.45
2014,12,10,13,0,5.552
2014,12,10,15,0,5.757
2014,12,10,17,0,5.757
2014,12,10,19,0,5.655
2014,12,10,21,0,5.45
2014,12,10,23,0,5.037
2014,12,11,1,0,4.831
2014,12,11,3,0,4.623
2014,12,11,5,0,4.311
2014,12,11,7,0,4.102
2014,12,11,9,0,4.207
2014,12,11,11,0,4.415
2014,12,11,13,0,4.623
2014,12,11,15,0,4.831
2014,12,11,17,0,4.934
2014,12,11,19,0,4.934
2014,12,11,21,0,4.934
2014,12,11,23,0,4.831
2014,12,12,1,0,4.727
2014,12,12,3,0,4.519
2014,12,12,5,0,4.519
2014,12,12,7,0,4.415
2014,12,12,9,0,4.311
2014,12,12,11,0,4.311
2014,12,12,13,0,4.311
2014,12,12,15,0,4.311
2014,12,12,17,0,4.311
2014,12,12,19,0,3.998
2014,12,12,21,0,3.788
2014,12,12,23,0,3.683
2014,12,13,1,0,3.472
2014,12,13,3,0,3.367
2014,12,13,5,0,3.261
2014,12,13,7,0,3.261
2014,12,13,9,0,3.261
2014,12,13,11,0,3.261
2014,12,13,13,0,3.367
2014,12,13,15,0,3.367
2014,12,13,17,0,3.367
2014,12,13,19,0,3.261
2014,12,13,21,0,3.155
2014,12,13,23,0,3.049
2014,12,14,1,0,2.837
2014,12,14,3,0,2.73
2014,12,14,5,0,2.624
2014,12,14,7,0,2.517
2014,12,14,9,0,2.41
2014,12,14,11,0,2.303
2014,12,14,13,0,2.303
2014,12,14,15,0,2.303
2014,12,14,17,0,2.303
2014,12,14,19,0,2.195
2014,12,14,21,0,2.195
2014,12,14,23,0,2.088
2014,12,15,1,0,1.98
2014,12,15,3,0,1.98
2014,12,15,5,0,1.872
2014,12,15,7,0,1.872
2014,12,15,9,0,1.872
2014,12,15,11,0,1.872
2014,12,15,13,0,1.98
2014,12,15,15,0,1.98
2014,12,15,17,0,2.088
2014,12,15,19,0,2.195
2014,12,15,21,0,2.195
2014,12,15,23,0,2.195
2014,12,16,1,0,2.195
2014,12,16,3,0,2.303
2014,12,16,5,0,2.41
2014,12,16,7,0,2.41
2014,12,16,9,0,2.41
2014,12,16,11,0,2.517
2014,12,16,13,0,2.624
2014,12,16,15,0,2.73
2014,12,16,17,0,2.73
2014,12,16,19,0,2.624
2014,12,16,21,0,2.517
2014,12,16,23,0,2.517
2014,12,17,1,0,2.41
2014,12,17,3,0,2.517
2014,12,17,5,0,2.517
2014,12,17,7,0,2.517
2014,12,17,9,0,2.517
2014,12,17,11,0,2.624
2014,12,17,13,0,2.73
2014,12,17,15,0,2.837
2014,12,17,17,0,2.943
2014,12,17,19,0,2.837
2014,12,17,21,0,2.837
2014,12,17,23,0,2.837
2014,12,18,1,0,2.837
2014,12,18,3,0,2.837
2014,12,18,5,0,2.837
2014,12,18,7,0,2.837
2014,12,18,9,0,2.73
2014,12,18,11,0,2.837
2014,12,18,13,0,2.943
2014,12,18,15,0,3.155
2014,12,18,17,0,3.261
2014,12,18,19,0,3.261
2014,12,18,21,0,3.367
2014,12,18,23,0,3.578
2014,12,19,1,0,3.578
2014,12,19,3,0,3.578
2014,12,19,5,0,3.472
2014,12,19,7,0,3.261
2014,12,19,9,0,3.155
2014,12,19,11,0,3.155
2014,12,19,13,0,3.049
2014,12,19,15,0,3.049
2014,12,19,17,0,2.943
2014,12,19,19,0,2.837
2014,12,19,21,0,2.837
2014,12,19,23,0,2.73
2014,12,20,1,0,2.73
2014,12,20,3,0,2.837
2014,12,20,5,0,2.837
2014,12,20,7,0,3.049
2014,12,20,9,0,3.155
2014,12,20,11,0,3.472
2014,12,20,13,0,3.683
2014,12,20,15,0,3.893
2014,12,20,17,0,3.998
2014,12,20,19,0,4.207
2014,12,20,21,0,4.831
2014,12,20,23,0,5.244
2014,12,21,1,0,4.934
2014,12,21,3,0,4.623
2014,12,21,5,0,4.311
2014,12,21,7,0,4.207
2014,12,21,9,0,3.998
2014,12,21,11,0,3.998
2014,12,21,13,0,3.998
2014,12,21,15,0,3.998
2014,12,21,17,0,3.049
2014,12,21,19,0,3.261
2014,12,21,21,0,3.367
2014,12,21,23,0,3.472
2014,12,22,1,0,3.049
2014,12,22,3,0,2.517
2014,12,22,5,0,2.73
2014,12,22,7,0,2.837
2014,12,22,9,0,2.73
2014,12,22,11,0,2.837
2014,12,22,13,0,2.837
2014,12,22,15,0,2.837
2014,12,22,17,0,2.943
2014,12,22,19,0,2.73
2014,12,22,21,0,2.624
2014,12,22,23,0,2.517
2014,12,23,1,0,2.517
2014,12,23,3,0,2.517
2014,12,23,5,0,2.517
2014,12,23,7,0,2.624
2014,12,23,9,0,2.943
2014,12,23,11,0,3.155
2014,12,23,13,0,3.578
2014,12,23,15,0,3.893
2014,12,23,17,0,4.102
2014,12,23,19,0,4.311
2014,12,23,21,0,4.207
2014,12,23,23,0,3.788
2014,12,24,1,0,3.261
2014,12,24,3,0,2.73
2014,12,24,5,0,2.517
2014,12,24,7,0,2.303
2014,12,24,9,0,2.088
2014,12,24,11,0,2.088
2014,12,24,13,0,2.088
2014,12,24,15,0,2.088
2014,12,24,17,0,2.195
2014,12,24,19,0,2.195
2014,12,24,21,0,2.195
2014,12,24,23,0,2.195
2014,12,25,1,0,2.195
2014,12,25,3,0,2.303
2014,12,25,5,0,2.195
2014,12,25,7,0,2.195
2014,12,25,9,0,2.195
2014,12,25,11,0,2.195
2014,12,25,13,0,2.195
2014,12,25,15,0,2.195
2014,12,25,17,0,2.195
2014,12,25,19,0,2.195
2014,12,25,21,0,2.088
2014,12,25,23,0,2.088
2014,12,26,1,0,1.98
2014,12,26,3,0,1.98
2014,12,26,5,0,1.98
2014,12,26,7,0,1.872
2014,12,26,9,0,1.872
2014,12,26,11,0,1.764
2014,12,26,13,0,1.872
2014,12,26,15,0,1.98
2014,12,26,17,0,1.98
2014,12,26,19,0,1.98
2014,12,26,21,0,1.98
2014,12,26,23,0,1.98
2014,12,27,1,0,1.98
2014,12,27,3,0,1.98
2014,12,27,5,0,1.98
2014,12,27,7,0,1.98
2014,12,27,9,0,1.98
2014,12,27,11,0,1.872
2014,12,27,13,0,1.764
2014,12,27,15,0,1.656
2014,12,27,17,0,1.439
2014,12,27,19,0,1.439
2014,12,27,21,0,1.439
2014,12,27,23,0,1.439
2014,12,28,1,0,1.439
2014,12,28,3,0,1.439
2014,12,28,5,0,1.439
2014,12,28,7,0,1.439
2014,12,28,9,0,1.33
2014,12,28,11,0,1.439
2014,12,28,13,0,1.33
2014,12,28,15,0,1.33
2014,12,28,17,0,1.33
2014,12,28,19,0,1.33
2014,12,28,21,0,1.439
2014,12,28,23,0,1.33
2014,12,29,1,0,1.33
2014,12,29,3,0,1.33
2014,12,29,5,0,1.33
2014,12,29,7,0,1.439
2014,12,29,9,0,1.33
2014,12,29,11,0,1.33
2014,12,29,13,0,1.33
2014,12,29,15,0,1.33
2014,12,29,17,0,1.439
2014,12,29,19,0,1.33
2014,12,29,21,0,1.439
2014,12,29,23,0,1.439
2014,12,30,1,0,1.439
2014,12,30,3,0,1.439
2014,12,30,5,0,1.439
2014,12,30,7,0,1.439
2014,12,30,9,0,1.439
2014,12,30,11,0,1.439
2014,12,30,13,0,1.439
2014,12,30,15,0,1.439
2014,12,30,17,0,1.439
2014,12,30,19,0,1.439
2014,12,30,21,0,1.439
2014,12,30,23,0,1.439
2014,12,31,1,0,1.439
2014,12,31,3,0,1.439
2014,12,31,5,0,1.439
2014,12,31,7,0,1.439
2014,12,31,9,0,1.439
2014,12,31,11,0,1.439
2014,12,31,13,0,1.439
2014,12,31,15,0,1.439
2014,12,31,17,0,1.439
2014,12,31,19,0,1.439
2014,12,31,21,0,1.439
2014,12,31,23,0,1.439
2015,1,1,1,0,1.548
2015,1,1,3,0,1.548
2015,1,1,5,0,1.548
2015,1,1,7,0,1.548
2015,1,1,9,0,1.548
2015,1,1,11,0,1.548
2015,1,1,13,0,1.548
2015,1,1,15,0,1.548
2015,1,1,17,0,1.548
2015,1,1,19,0,1.548
2015,1,1,21,0,1.548
2015,1,1,23,0,1.548
2015,1,2,1,0,1.548
2015,1,2,3,0,1.548
2015,1,2,5,0,1.548
2015,1,2,7,0,1.548
2015,1,2,9,0,1.548
2015,1,2,11,0,1.548
2015,1,2,13,0,1.548
2015,1,2,15,0,1.548
2015,1,2,17,0,1.548
2015,1,2,19,0,1.548
2015,1,2,21,0,1.548
2015,1,2,23,0,1.548
2015,1,3,1,0,1.548
2015,1,3,3,0,1.548
2015,1,3,5,0,1.548
2015,1,3,7,0,1.548
2015,1,3,9,0,1.548
2015,1,3,11,0,1.548
2015,1,3,13,0,1.548
2015,1,3,15,0,1.548
2015,1,3,17,0,1.548
2015,1,3,19,0,1.548
2015,1,3,21,0,1.548
2015,1,3,23,0,1.548
2015,1,4,1,0,1.548
2015,1,4,3,0,1.548
2015,1,4,5,0,1.548
2015,1,4,7,0,1.548
2015,1,4,9,0,1.548
2015,1,4,11,0,1.548
2015,1,4,13,0,1.548
2015,1,4,15,0,1.439
2015,1,4,17,0,1.112
2015,1,4,19,0,0.893
2015,1,4,21,0,0.893
2015,1,4,23,0,0.893
2015,1,5,1,0,1.003
2015,1,5,3,0,1.221
2015,1,5,5,0,1.548
2015,1,5,7,0,1.548
2015,1,5,9,0,1.548
2015,1,5,11,0,1.764
2015,1,5,13,0,1.98
2015,1,5,15,0,1.764
2015,1,5,17,0,1.656
2015,1,5,19,0,1.764
2015,1,5,21,0,1.764
2015,1,5,23,0,1.764
2015,1,6,1,0,1.764
2015,1,6,3,0,1.656
2015,1,6,5,0,1.656
2015,1,6,7,0,1.656
2015,1,6,9,0,1.656
2015,1,6,11,0,1.656
2015,1,6,13,0,1.656
2015,1,6,15,0,1.656
2015,1,6,17,0,1.548
2015,1,6,19,0,1.548
2015,1,6,21,0,1.439
2015,1,6,23,0,1.439
2015,1,7,1,0,1.439
2015,1,7,3,0,1.439
2015,1,7,5,0,1.439
2015,1,7,7,0,1.439
2015,1,7,9,0,1.33
2015,1,7,11,0,1.33
2015,1,7,13,0,1.33
2015,1,7,15,0,1.33
2015,1,7,17,0,1.33
2015,1,7,19,0,1.33
2015,1,7,21,0,1.439
2015,1,7,23,0,1.439
2015,1,8,1,0,1.439
2015,1,8,3,0,1.439
2015,1,8,5,0,1.439
2015,1,8,7,0,1.439
2015,1,8,9,0,1.439
2015,1,8,11,0,1.439
2015,1,8,13,0,1.439
2015,1,8,15,0,1.548
2015,1,8,17,0,1.548
2015,1,8,19,0,1.548
2015,1,8,21,0,1.548
2015,1,8,23,0,1.548
2015,1,9,1,0,1.548
2015,1,9,3,0,1.656
2015,1,9,5,0,1.656
2015,1,9,7,0,1.656
2015,1,9,9,0,1.656
2015,1,9,11,0,1.656
2015,1,9,13,0,1.764
2015,1,9,15,0,1.872
2015,1,9,17,0,1.872
2015,1,9,19,0,1.872
2015,1,9,21,0,1.872
2015,1,9,23,0,1.872
2015,1,10,1,0,1.872
2015,1,10,3,0,1.872
2015,1,10,5,0,1.872
2015,1,10,7,0,1.872
2015,1,10,9,0,1.872
2015,1,10,11,0,1.656
2015,1,10,13,0,1.656
2015,1,10,15,0,1.548
2015,1,10,17,0,1.656
2015,1,10,19,0,1.656
2015,1,10,21,0,1.548
2015,1,10,23,0,1.548
2015,1,11,1,0,1.548
2015,1,11,3,0,1.548
2015,1,11,5,0,1.656
2015,1,11,7,0,1.656
2015,1,11,9,0,1.764
2015,1,11,11,0,1.872
2015,1,11,13,0,1.98
2015,1,11,15,0,2.088
2015,1,11,17,0,2.088
2015,1,11,19,0,1.98
2015,1,11,21,0,1.872
2015,1,11,23,0,1.872
2015,1,12,1,0,1.872
2015,1,12,3,0,1.872
2015,1,12,5,0,1.872
2015,1,12,7,0,1.872
2015,1,12,9,0,1.764
2015,1,12,11,0,1.656
2015,1,12,13,0,1.764
2015,1,12,15,0,1.872
2015,1,12,17,0,1.98
2015,1,12,19,0,1.872
2015,1,12,21,0,1.764
2015,1,12,23,0,1.764
2015,1,13,1,0,1.656
2015,1,13,3,0,1.656
2015,1,13,5,0,1.656
2015,1,13,7,0,1.656
2015,1,13,9,0,1.656
2015,1,13,11,0,1.656
2015,1,13,13,0,1.656
2015,1,13,15,0,1.764
2015,1,13,17,0,1.764
2015,1,13,19,0,1.764
2015,1,13,21,0,1.764
2015,1,13,23,0,1.764
2015,1,14,1,0,1.764
2015,1,14,3,0,1.764
2015,1,14,5,0,1.872
2015,1,14,7,0,1.872
2015,1,14,9,0,1.872
2015,1,14,11,0,1.98
2015,1,14,13,0,2.088
2015,1,14,15,0,2.088
2015,1,14,17,0,2.195
2015,1,14,19,0,2.195
2015,1,14,21,0,2.088
2015,1,14,23,0,2.088
2015,1,15,1,0,1.98
2015,1,15,3,0,1.872
2015,1,15,5,0,1.872
2015,1,15,7,0,1.872
2015,1,15,9,0,2.088
2015,1,15,11,0,2.195
2015,1,15,13,0,2.517
2015,1,15,15,0,2.73
2015,1,15,17,0,2.73
2015,1,15,19,0,2.73
2015,1,15,21,0,2.73
2015,1,15,23,0,2.837
2015,1,16,1,0,2.41
2015,1,16,3,0,2.624
2015,1,16,5,0,2.41
2015,1,16,7,0,2.41
2015,1,16,9,0,2.303
2015,1,16,11,0,2.303
2015,1,16,13,0,2.41
2015,1,16,15,0,2.303
2015,1,16,17,0,2.195
2015,1,16,19,0,2.088
2015,1,16,21,0,1.98
2015,1,16,23,0,1.764
2015,1,17,1,0,1.764
2015,1,17,3,0,1.656
2015,1,17,5,0,1.764
2015,1,17,7,0,1.764
2015,1,17,9,0,1.872
2015,1,17,11,0,2.195
2015,1,17,13,0,0.674
2015,1,17,15,0,1.548
2015,1,17,17,0,0.893
2015,1,17,19,0,0.674
2015,1,17,21,0,1.33
2015,1,17,23,0,1.872
2015,1,18,1,0,2.303
2015,1,18,3,0,2.943
2015,1,18,5,0,2.73
2015,1,18,7,0,2.73
2015,1,18,9,0,2.73
2015,1,18,11,0,2.73
2015,1,18,13,0,2.73
2015,1,18,15,0,2.41
2015,1,18,17,0,2.303
2015,1,18,19,0,1.872
2015,1,18,21,0,1.764
2015,1,18,23,0,1.548
2015,1,19,1,0,1.33
2015,1,19,3,0,1.221
2015,1,19,5,0,1.112
2015,1,19,7,0,1.112
2015,1,19,9,0,1.112
2015,1,19,11,0,1.112
2015,1,19,13,0,1.112
2015,1,19,15,0,1.221
2015,1,19,17,0,1.221
2015,1,19,19,0,1.221
2015,1,19,21,0,1.33
2015,1,19,23,0,1.33
2015,1,20,1,0,1.439
2015,1,20,3,0,1.439
2015,1,20,5,0,1.439
2015,1,20,7,0,1.33
2015,1,20,9,0,1.33
2015,1,20,11,0,1.221
2015,1,20,13,0,1.221
2015,1,20,15,0,1.221
2015,1,20,17,0,1.221
2015,1,20,19,0,1.221
2015,1,20,21,0,1.221
2015,1,20,23,0,1.221
2015,1,21,1,0,1.221
2015,1,21,3,0,1.221
2015,1,21,5,0,1.112
2015,1,21,7,0,1.112
2015,1,21,9,0,1.112
2015,1,21,11,0,1.221
2015,1,21,13,0,1.33
2015,1,21,15,0,1.33
2015,1,21,17,0,1.33
2015,1,21,19,0,1.33
2015,1,21,21,0,1.33
2015,1,21,23,0,1.33
2015,1,22,1,0,1.33
2015,1,22,3,0,1.439
2015,1,22,5,0,1.439
2015,1,22,7,0,1.33
2015,1,22,9,0,1.221
2015,1,22,11,0,1.33
2015,1,22,13,0,1.548
2015,1,22,15,0,1.872
2015,1,22,17,0,2.088
2015,1,22,19,0,2.195
2015,1,22,21,0,2.195
2015,1,22,23,0,2.195
2015,1,23,1,0,2.303
2015,1,23,3,0,2.41
2015,1,23,5,0,2.517
2015,1,23,7,0,2.624
2015,1,23,9,0,2.624
2015,1,23,11,0,2.837
2015,1,23,13,0,3.367
2015,1,23,15,0,4.415
2015,1,23,17,0,4.519
2015,1,23,19,0,4.831
2015,1,23,21,0,4.727
2015,1,23,23,0,4.727
2015,1,24,1,0,5.037
2015,1,24,3,0,5.45
2015,1,24,5,0,5.141
2015,1,24,7,0,4.934
2015,1,24,9,0,4.727
2015,1,24,11,0,4.727
2015,1,24,13,0,4.831
2015,1,24,15,0,5.037
2015,1,24,17,0,5.244
2015,1,24,19,0,5.244
2015,1,24,21,0,5.037
2015,1,24,23,0,4.831
2015,1,25,1,0,4.519
2015,1,25,3,0,4.311
2015,1,25,5,0,4.102
2015,1,25,7,0,3.893
2015,1,25,9,0,3.788
2015,1,25,11,0,3.788
2015,1,25,13,0,3.788
2015,1,25,15,0,3.998
2015,1,25,17,0,4.102
2015,1,25,19,0,4.102
2015,1,25,21,0,4.102
2015,1,25,23,0,3.998
2015,1,26,1,0,3.998
2015,1,26,3,0,4.102
2015,1,26,5,0,4.207
2015,1,26,7,0,4.207
2015,1,26,9,0,4.207
2015,1,26,11,0,4.102
2015,1,26,13,0,4.311
2015,1,26,15,0,4.623
2015,1,26,17,0,5.037
2015,1,26,19,0,5.141
2015,1,26,21,0,5.141
2015,1,26,23,0,4.831
2015,1,27,1,0,4.727
2015,1,27,3,0,4.623
2015,1,27,5,0,4.415
2015,1,27,7,0,4.207
2015,1,27,9,0,3.998
2015,1,27,11,0,3.788
2015,1,27,13,0,3.998
2015,1,27,15,0,4.207
2015,1,27,17,0,4.415
2015,1,27,19,0,4.415
2015,1,27,21,0,4.415
2015,1,27,23,0,4.415
2015,1,28,1,0,4.311
2015,1,28,3,0,3.998
2015,1,28,5,0,3.788
2015,1,28,7,0,3.578
2015,1,28,9,0,3.261
2015,1,28,11,0,3.049
2015,1,28,13,0,2.943
2015,1,28,15,0,2.837
2015,1,28,17,0,2.943
2015,1,28,19,0,2.943
2015,1,28,21,0,2.943
2015,1,28,23,0,2.837
2015,1,29,1,0,2.837
2015,1,29,3,0,2.943
2015,1,29,5,0,3.049
2015,1,29,7,0,3.049
2015,1,29,9,0,3.049
2015,1,29,11,0,3.049
2015,1,29,13,0,3.261
2015,1,29,15,0,3.472
2015,1,29,17,0,3.578
2015,1,29,19,0,3.578
2015,1,29,21,0,3.472
2015,1,29,23,0,3.472
2015,1,30,1,0,3.367
2015,1,30,3,0,3.367
2015,1,30,5,0,3.261
2015,1,30,7,0,3.155
2015,1,30,9,0,3.155
2015,1,30,11,0,3.049
2015,1,30,13,0,3.155
2015,1,30,15,0,3.367
2015,1,30,17,0,3.367
2015,1,30,19,0,3.367
2015,1,30,21,0,3.261
2015,1,30,23,0,3.155
2015,1,31,1,0,3.049
2015,1,31,3,0,3.049
2015,1,31,5,0,3.049
2015,1,31,7,0,3.049
2015,1,31,9,0,3.049
2015,1,31,11,0,3.155
2015,1,31,13,0,3.261
2015,1,31,15,0,3.367
2015,1,31,17,0,3.683
2015,1,31,19,0,3.683
2015,1,31,21,0,3.683
2015,1,31,23,0,3.683
2015,2,1,1,0,3.683
2015,2,1,3,0,3.683
2015,2,1,5,0,3.578
2015,2,1,7,0,3.683
2015,2,1,9,0,3.788
2015,2,1,11,0,3.893
2015,2,1,13,0,3.998
2015,2,1,15,0,4.207
2015,2,1,17,0,4.311
2015,2,1,19,0,4.311
2015,2,1,21,0,4.102
2015,2,1,23,0,3.788
2015,2,2,1,0,3.367
2015,2,2,3,0,3.049
2015,2,2,5,0,2.73
2015,2,2,7,0,2.624
2015,2,2,9,0,2.624
2015,2,2,11,0,3.049
2015,2,2,13,0,3.472
2015,2,2,15,0,3.788
2015,2,2,17,0,3.788
2015,2,2,19,0,3.683
2015,2,2,21,0,3.578
2015,2,2,23,0,3.367
2015,2,3,1,0,3.261
2015,2,3,3,0,3.261
2015,2,3,5,0,3.155
2015,2,3,7,0,3.049
2015,2,3,9,0,3.049
2015,2,3,11,0,3.049
2015,2,3,13,0,3.261
2015,2,3,15,0,3.472
2015,2,3,17,0,3.578
2015,2,3,19,0,3.578
2015,2,3,21,0,3.367
2015,2,3,23,0,3.155
2015,2,4,1,0,3.049
2015,2,4,3,0,2.943
2015,2,4,5,0,2.943
2015,2,4,7,0,3.049
2015,2,4,9,0,3.049
2015,2,4,11,0,3.155
2015,2,4,13,0,3.472
2015,2,4,15,0,3.788
2015,2,4,17,0,3.998
2015,2,4,19,0,4.102
2015,2,4,21,0,3.998
2015,2,4,23,0,4.102
2015,2,5,1,0,4.102
2015,2,5,3,0,4.102
2015,2,5,5,0,4.311
2015,2,5,7,0,4.415
2015,2,5,9,0,4.623
2015,2,5,11,0,4.727
2015,2,5,13,0,4.934
2015,2,5,15,0,5.141
2015,2,5,17,0,5.244
2015,2,5,19,0,5.244
2015,2,5,21,0,5.45
2015,2,5,23,0,5.45
2015,2,6,1,0,5.45
2015,2,6,3,0,5.655
2015,2,6,5,0,5.655
2015,2,6,7,0,5.655
2015,2,6,9,0,5.552
2015,2,6,11,0,5.552
2015,2,6,13,0,5.552
2015,2,6,15,0,5.655
2015,2,6,17,0,5.552
2015,2,6,19,0,5.347
2015,2,6,21,0,5.244
2015,2,6,23,0,5.037
2015,2,7,1,0,4.934
2015,2,7,3,0,4.831
2015,2,7,5,0,4.831
2015,2,7,7,0,4.831
2015,2,7,9,0,4.727
2015,2,7,11,0,4.831
2015,2,7,13,0,4.623
2015,2,7,15,0,4.623
2015,2,7,17,0,4.623
2015,2,7,19,0,4.623
2015,2,7,21,0,4.519
2015,2,7,23,0,4.519
2015,2,8,1,0,4.519
2015,2,8,3,0,4.415
2015,2,8,5,0,4.311
2015,2,8,7,0,4.207
2015,2,8,9,0,3.998
2015,2,8,11,0,3.893
2015,2,8,13,0,3.998
2015,2,8,15,0,4.311
2015,2,8,17,0,4.519
2015,2,8,19,0,4.519
2015,2,8,21,0,4.519
2015,2,8,23,0,4.519
2015,2,9,1,0,4.623
2015,2,9,3,0,4.519
2015,2,9,5,0,4.415
2015,2,9,7,0,4.311
2015,2,9,9,0,4.311
2015,2,9,11,0,4.415
2015,2,9,13,0,4.623
2015,2,9,15,0,4.831
2015,2,9,17,0,4.934
2015,2,9,19,0,4.831
2015,2,9,21,0,4.831
2015,2,9,23,0,4.831
2015,2,10,1,0,4.727
2015,2,10,3,0,4.623
2015,2,10,5,0,4.623
2015,2,10,7,0,4.519
2015,2,10,9,0,4.415
2015,2,10,11,0,4.519
2015,2,10,13,0,4.623
2015,2,10,15,0,4.727
2015,2,10,17,0,4.727
2015,2,10,19,0,4.623
2015,2,10,21,0,4.415
2015,2,10,23,0,4.207
2015,2,11,1,0,4.102
2015,2,11,3,0,4.102
2015,2,11,5,0,4.102
2015,2,11,7,0,3.893
2015,2,11,9,0,3.788
2015,2,11,11,0,3.893
2015,2,11,13,0,4.207
2015,2,11,15,0,4.623
2015,2,11,17,0,4.934
2015,2,11,19,0,4.934
2015,2,11,21,0,4.623
2015,2,11,23,0,4.519
2015,2,12,1,0,4.415
2015,2,12,3,0,4.519
2015,2,12,5,0,4.415
2015,2,12,7,0,4.415
2015,2,12,9,0,4.415
2015,2,12,11,0,4.519
2015,2,12,13,0,4.727
2015,2,12,15,0,4.831
2015,2,12,17,0,5.037
2015,2,12,19,0,5.037
2015,2,12,21,0,5.037
2015,2,12,23,0,4.831
2015,2,13,1,0,4.831
2015,2,13,3,0,4.831
2015,2,13,5,0,4.831
2015,2,13,7,0,4.831
2015,2,13,9,0,4.831
2015,2,13,11,0,5.037
2015,2,13,13,0,5.347
2015,2,13,15,0,5.552
2015,2,13,17,0,5.757
2015,2,13,19,0,5.757
2015,2,13,21,0,5.655
2015,2,13,23,0,5.552
2015,2,14,1,0,5.244
2015,2,14,3,0,5.141
2015,2,14,5,0,4.934
2015,2,14,7,0,4.831
2015,2,14,9,0,4.831
2015,2,14,11,0,4.934
2015,2,14,13,0,4.934
2015,2,14,15,0,5.037
2015,2,14,17,0,5.037
2015,2,14,19,0,5.037
2015,2,14,21,0,4.727
2015,2,14,23,0,4.207
2015,2,15,1,0,3.788
2015,2,15,3,0,3.367
2015,2,15,5,0,3.049
2015,2,15,7,0,2.837
2015,2,15,9,0,2.73
2015,2,15,11,0,2.73
2015,2,15,13,0,2.837
2015,2,15,15,0,3.049
2015,2,15,17,0,3.155
2015,2,15,19,0,3.155
2015,2,15,21,0,3.155
2015,2,15,23,0,3.155
2015,2,16,1,0,3.049
2015,2,16,3,0,2.943
2015,2,16,5,0,2.943
2015,2,16,7,0,2.837
2015,2,16,9,0,2.73
2015,2,16,11,0,2.73
2015,2,16,13,0,2.837
2015,2,16,15,0,3.155
2015,2,16,17,0,3.367
2015,2,16,19,0,3.367
2015,2,16,21,0,3.261
2015,2,16,23,0,3.155
2015,2,17,1,0,3.049
2015,2,17,3,0,2.837
2015,2,17,5,0,2.73
2015,2,17,7,0,2.624
2015,2,17,9,0,2.624
2015,2,17,11,0,2.624
2015,2,17,13,0,2.73
2015,2,17,15,0,3.049
2015,2,17,17,0,3.261
2015,2,17,19,0,3.367
2015,2,17,21,0,3.261
2015,2,17,23,0,3.261
2015,2,18,1,0,3.261
2015,2,18,3,0,3.261
2015,2,18,5,0,3.261
2015,2,18,7,0,3.155
2015,2,18,9,0,3.155
2015,2,18,11,0,3.261
2015,2,18,13,0,3.578
2015,2,18,15,0,3.893
2015,2,18,17,0,4.102
2015,2,18,19,0,3.998
2015,2,18,21,0,3.998
2015,2,18,23,0,3.998
2015,2,19,1,0,3.893
2015,2,19,3,0,3.683
2015,2,19,5,0,3.683
2015,2,19,7,0,3.683
2015,2,19,9,0,3.683
2015,2,19,11,0,3.788
2015,2,19,13,0,3.998
2015,2,19,15,0,3.998
2015,2,19,17,0,3.893
2015,2,19,19,0,3.683
2015,2,19,21,0,3.472
2015,2,19,23,0,3.472
2015,2,20,1,0,3.472
2015,2,20,3,0,3.578
2015,2,20,5,0,3.578
2015,2,20,7,0,3.472
2015,2,20,9,0,3.472
2015,2,20,11,0,3.578
2015,2,20,13,0,3.788
2015,2,20,15,0,3.998
2015,2,20,17,0,4.102
2015,2,20,19,0,4.102
2015,2,20,21,0,3.998
2015,2,20,23,0,3.788
2015,2,21,1,0,3.683
2015,2,21,3,0,3.472
2015,2,21,5,0,3.367
2015,2,21,7,0,3.155
2015,2,21,9,0,2.943
2015,2,21,11,0,2.837
2015,2,21,13,0,2.943
2015,2,21,15,0,3.155
2015,2,21,17,0,3.155
2015,2,21,19,0,2.943
2015,2,21,21,0,2.73
2015,2,21,23,0,2.624
